hex,count_good_aircraft,count_bad_aircraft
84069bdffffffff,1,0
8406c03ffffffff,1,0
8406c05ffffffff,9,0
8406c15ffffffff,1,0
8406c17ffffffff,4,0
8406c1dffffffff,1,0
8406c21ffffffff,12,0
8406c23ffffffff,12,0
8406c25ffffffff,11,0
8406c27ffffffff,18,0
8406c29ffffffff,8,0
8406c2bffffffff,13,0
8406c31ffffffff,4,0
8406c33ffffffff,2,0
8406c35ffffffff,7,0
8406c37ffffffff,9,0
8406c39ffffffff,2,0
8406c3bffffffff,1,0
8406c61ffffffff,11,0
8406c63ffffffff,1,0
8406c65ffffffff,13,0
8406c67ffffffff,4,0
8406c6dffffffff,1,0
8406c83ffffffff,13,0
8406c85ffffffff,15,0
8406c87ffffffff,2,0
8406c93ffffffff,1,0
8406c95ffffffff,15,0
8406c9dffffffff,14,0
8406ca1ffffffff,7,0
8406ca3ffffffff,13,0
8406ca5ffffffff,5,0
8406ca7ffffffff,7,0
8406ca9ffffffff,4,0
8406cabffffffff,16,0
8406cadffffffff,8,0
8406cb1ffffffff,16,0
8406cb3ffffffff,3,0
8406cb5ffffffff,6,0
8406cb7ffffffff,14,0
8406cb9ffffffff,15,0
8406cbbffffffff,12,0
8406cbdffffffff,1,0
8406ce1ffffffff,8,0
8406ce3ffffffff,2,0
8406ce5ffffffff,11,0
8406ce7ffffffff,7,0
8406ce9ffffffff,1,0
8406cedffffffff,5,0
8406d01ffffffff,3,0
8406d03ffffffff,7,0
8406d0bffffffff,6,0
8406d11ffffffff,8,0
8406d13ffffffff,9,0
8406d15ffffffff,8,0
8406d17ffffffff,6,0
8406d19ffffffff,11,0
8406d1bffffffff,11,0
8406d1dffffffff,13,0
8406d33ffffffff,6,0
8406d37ffffffff,2,0
8406d39ffffffff,3,0
8406d3bffffffff,6,0
8406d51ffffffff,12,0
8406d53ffffffff,17,0
8406d55ffffffff,3,0
8406d57ffffffff,15,0
8406d5bffffffff,16,0
8406d5dffffffff,4,0
8406d81ffffffff,1,0
8406d85ffffffff,7,0
8406d87ffffffff,1,0
8406d89ffffffff,2,0
8406d8dffffffff,6,0
8406d91ffffffff,7,0
8406d93ffffffff,5,0
8406d95ffffffff,6,0
8406d97ffffffff,7,0
8406d99ffffffff,7,0
8406d9bffffffff,6,0
8406d9dffffffff,10,0
8406da1ffffffff,9,0
8406da3ffffffff,3,0
8406da5ffffffff,3,0
8406da7ffffffff,9,0
8406da9ffffffff,8,0
8406dabffffffff,6,0
8406dadffffffff,3,0
8406db1ffffffff,4,0
8406db3ffffffff,3,0
8406db7ffffffff,5,0
8406dbbffffffff,7,0
8406dc1ffffffff,9,0
8406dc3ffffffff,3,0
8406dc5ffffffff,6,0
8406dc7ffffffff,5,0
8406dc9ffffffff,14,0
8406dcbffffffff,14,0
8406dcdffffffff,10,0
8406dd1ffffffff,14,0
8406dd3ffffffff,8,0
8406dd5ffffffff,7,0
8406dd7ffffffff,12,0
8406dd9ffffffff,12,0
8406ddbffffffff,11,0
8406dddffffffff,17,0
8406de1ffffffff,4,0
8406de3ffffffff,7,0
8406de5ffffffff,6,0
8406de7ffffffff,4,0
8406de9ffffffff,5,0
8406debffffffff,6,0
8406dedffffffff,6,0
8407401ffffffff,11,0
8407403ffffffff,12,0
8407405ffffffff,9,0
8407407ffffffff,9,0
8407409ffffffff,8,0
840740bffffffff,12,0
840740dffffffff,12,0
8407411ffffffff,10,0
8407413ffffffff,6,0
8407415ffffffff,13,0
8407417ffffffff,3,0
8407419ffffffff,13,0
840741bffffffff,6,0
840741dffffffff,15,0
8407421ffffffff,3,0
8407423ffffffff,14,0
8407425ffffffff,4,0
8407427ffffffff,11,0
8407429ffffffff,9,0
840742bffffffff,15,0
840742dffffffff,7,0
8407431ffffffff,11,0
8407433ffffffff,8,0
8407435ffffffff,9,0
8407437ffffffff,10,0
8407439ffffffff,11,0
840743bffffffff,14,0
840743dffffffff,8,0
8407441ffffffff,3,0
8407443ffffffff,8,0
8407445ffffffff,1,0
8407447ffffffff,6,0
8407449ffffffff,2,0
840744bffffffff,5,0
8407451ffffffff,12,0
8407453ffffffff,11,0
8407455ffffffff,8,0
8407457ffffffff,16,0
8407459ffffffff,3,0
840745bffffffff,7,0
840745dffffffff,8,0
8407461ffffffff,5,0
8407463ffffffff,6,0
8407465ffffffff,1,0
8407467ffffffff,4,0
8407469ffffffff,4,0
840746bffffffff,3,0
8407481ffffffff,7,0
8407483ffffffff,10,0
8407485ffffffff,7,0
8407487ffffffff,8,0
8407489ffffffff,12,0
840748bffffffff,8,0
840748dffffffff,7,0
8407491ffffffff,2,0
8407495ffffffff,4,0
8407497ffffffff,2,0
840749dffffffff,3,0
84074a1ffffffff,9,0
84074a3ffffffff,7,0
84074a5ffffffff,12,0
84074a7ffffffff,9,0
84074a9ffffffff,7,0
84074abffffffff,9,0
84074adffffffff,12,0
84074b1ffffffff,6,0
84074b3ffffffff,15,0
84074b5ffffffff,4,0
84074b7ffffffff,4,0
84074b9ffffffff,7,0
84074bbffffffff,12,0
84074bdffffffff,7,0
84074c3ffffffff,14,0
84074c5ffffffff,13,0
84074c7ffffffff,2,0
84074cbffffffff,3,0
84074cdffffffff,13,0
84074d5ffffffff,5,0
84074ddffffffff,1,0
84074e1ffffffff,13,0
84074e3ffffffff,7,0
84074e5ffffffff,5,0
84074e7ffffffff,13,0
84074e9ffffffff,13,0
84074ebffffffff,9,0
84074edffffffff,3,0
8407507ffffffff,1,0
8407511ffffffff,9,0
8407513ffffffff,7,0
8407515ffffffff,10,0
8407517ffffffff,8,0
8407519ffffffff,8,0
840751bffffffff,4,0
840751dffffffff,6,0
8407531ffffffff,6,0
8407533ffffffff,12,0
8407535ffffffff,7,0
8407537ffffffff,5,0
8407539ffffffff,5,0
840753bffffffff,9,0
8407581ffffffff,4,0
8407583ffffffff,8,0
8407585ffffffff,5,0
8407587ffffffff,7,0
8407589ffffffff,7,0
840758bffffffff,9,0
840758dffffffff,9,0
8407591ffffffff,10,0
8407593ffffffff,10,0
8407595ffffffff,8,0
8407597ffffffff,13,0
8407599ffffffff,9,0
840759bffffffff,7,0
840759dffffffff,8,0
84075a1ffffffff,10,0
84075a3ffffffff,4,0
84075a5ffffffff,8,0
84075a7ffffffff,9,0
84075a9ffffffff,8,0
84075abffffffff,7,0
84075adffffffff,5,0
84075b1ffffffff,3,0
84075b3ffffffff,16,0
84075b5ffffffff,4,0
84075b7ffffffff,8,0
84075b9ffffffff,4,0
84075bbffffffff,7,0
84075bdffffffff,6,0
84075c1ffffffff,9,0
84075c3ffffffff,8,0
84075c5ffffffff,14,0
84075c7ffffffff,8,0
84075c9ffffffff,13,0
84075cbffffffff,6,0
84075cdffffffff,14,0
84075d1ffffffff,9,0
84075d3ffffffff,10,0
84075d5ffffffff,7,0
84075d7ffffffff,10,0
84075d9ffffffff,9,0
84075dbffffffff,8,0
84075ddffffffff,10,0
84075e1ffffffff,10,0
84075e3ffffffff,10,0
84075e5ffffffff,11,0
84075e7ffffffff,7,0
84075e9ffffffff,13,0
84075ebffffffff,9,0
84075edffffffff,8,0
8407631ffffffff,1,0
8407637ffffffff,7,0
8407687ffffffff,1,0
84076a1ffffffff,1,0
84076a5ffffffff,10,0
84076a7ffffffff,6,0
84076a9ffffffff,3,0
84076adffffffff,16,0
84076b5ffffffff,1,0
84076e1ffffffff,6,0
84076e3ffffffff,1,0
84076e5ffffffff,1,0
84076e7ffffffff,10,0
8408001ffffffff,7,0
8408005ffffffff,6,0
8408007ffffffff,8,0
8408009ffffffff,2,0
840800bffffffff,7,0
840800dffffffff,6,0
8408021ffffffff,30,0
8408023ffffffff,32,0
8408025ffffffff,48,0
8408027ffffffff,42,0
8408029ffffffff,13,0
840802bffffffff,26,0
840802dffffffff,26,0
8408031ffffffff,24,0
8408033ffffffff,25,0
8408035ffffffff,50,0
8408037ffffffff,51,0
8408039ffffffff,10,0
840803bffffffff,9,0
840803dffffffff,23,0
8408043ffffffff,2,0
8408045ffffffff,3,0
8408047ffffffff,3,0
8408049ffffffff,1,0
840804bffffffff,1,0
840804dffffffff,1,0
8408051ffffffff,3,0
8408053ffffffff,6,0
8408055ffffffff,3,0
8408057ffffffff,8,0
840805bffffffff,4,0
840805dffffffff,1,0
8408061ffffffff,7,0
8408063ffffffff,5,0
8408065ffffffff,7,0
8408067ffffffff,5,0
8408069ffffffff,6,0
840806bffffffff,3,0
840806dffffffff,6,0
8408101ffffffff,44,0
8408103ffffffff,3,0
8408105ffffffff,12,0
8408107ffffffff,3,0
8408109ffffffff,54,0
840810bffffffff,57,0
840810dffffffff,62,0
8408111ffffffff,2,0
8408115ffffffff,3,0
8408117ffffffff,3,0
8408119ffffffff,44,0
840811bffffffff,5,0
840811dffffffff,7,0
8408121ffffffff,7,0
8408123ffffffff,7,0
8408125ffffffff,9,0
8408127ffffffff,5,0
8408129ffffffff,9,0
840812bffffffff,4,0
840812dffffffff,3,0
8408131ffffffff,9,0
8408133ffffffff,16,0
8408135ffffffff,7,0
8408137ffffffff,10,0
8408139ffffffff,4,0
840813bffffffff,9,0
840813dffffffff,7,0
8408141ffffffff,9,0
8408143ffffffff,21,0
8408145ffffffff,6,0
8408147ffffffff,24,0
8408149ffffffff,16,0
840814bffffffff,18,0
840814dffffffff,10,0
8408151ffffffff,61,0
8408153ffffffff,41,0
8408155ffffffff,39,0
8408157ffffffff,64,0
8408159ffffffff,18,0
840815bffffffff,26,0
840815dffffffff,25,0
8408161ffffffff,50,0
8408163ffffffff,58,0
8408165ffffffff,60,0
8408167ffffffff,55,0
8408169ffffffff,15,0
840816bffffffff,43,0
840816dffffffff,23,0
8408181ffffffff,2,0
8408183ffffffff,3,0
8408185ffffffff,4,0
8408187ffffffff,4,0
8408189ffffffff,2,0
840818bffffffff,2,0
840818dffffffff,1,0
8408191ffffffff,3,0
8408193ffffffff,5,0
8408195ffffffff,3,0
8408197ffffffff,2,0
8408199ffffffff,3,0
840819bffffffff,4,0
840819dffffffff,2,0
84081a1ffffffff,5,0
84081a3ffffffff,5,0
84081a5ffffffff,7,0
84081a7ffffffff,6,0
84081a9ffffffff,3,0
84081abffffffff,3,0
84081adffffffff,6,0
84081b1ffffffff,4,0
84081b3ffffffff,5,0
84081b5ffffffff,5,0
84081b7ffffffff,6,0
84081b9ffffffff,4,0
84081bbffffffff,2,0
84081bdffffffff,4,0
84081c3ffffffff,1,0
84081c7ffffffff,2,0
84081c9ffffffff,41,0
84081cbffffffff,34,0
84081cdffffffff,1,0
84081d1ffffffff,10,0
84081d3ffffffff,6,0
84081d5ffffffff,1,0
84081d7ffffffff,3,0
84081d9ffffffff,48,0
84081dbffffffff,48,0
84081ddffffffff,22,0
84081e1ffffffff,3,0
84081e3ffffffff,3,0
84081e5ffffffff,5,0
84081e7ffffffff,3,0
84081e9ffffffff,3,0
84081ebffffffff,3,0
84081edffffffff,6,0
840820bffffffff,1,0
8408225ffffffff,2,0
8408227ffffffff,2,0
840822dffffffff,1,0
8408281ffffffff,3,0
8408283ffffffff,14,0
8408285ffffffff,3,0
8408287ffffffff,15,0
8408289ffffffff,1,0
840828bffffffff,2,0
840828dffffffff,2,0
8408291ffffffff,42,0
8408293ffffffff,60,0
8408295ffffffff,39,0
8408297ffffffff,55,0
8408299ffffffff,11,0
840829bffffffff,49,0
840829dffffffff,16,0
84082a1ffffffff,6,0
84082a3ffffffff,26,0
84082a5ffffffff,4,0
84082a7ffffffff,24,0
84082a9ffffffff,5,0
84082abffffffff,11,0
84082adffffffff,6,0
84082b1ffffffff,50,0
84082b3ffffffff,8,0
84082b5ffffffff,49,0
84082b7ffffffff,5,0
84082b9ffffffff,36,0
84082bbffffffff,52,0
84082bdffffffff,32,0
84082c3ffffffff,2,0
84082c7ffffffff,1,0
84082d1ffffffff,1,0
84082d3ffffffff,2,0
84082d7ffffffff,1,0
84082d9ffffffff,2,0
84082dbffffffff,1,0
84082ddffffffff,2,0
84082e3ffffffff,2,0
84082e7ffffffff,3,0
8408301ffffffff,4,0
8408303ffffffff,8,0
8408305ffffffff,4,0
8408307ffffffff,8,0
8408309ffffffff,1,0
840830bffffffff,1,0
8408311ffffffff,2,0
8408313ffffffff,4,0
8408315ffffffff,4,0
8408317ffffffff,5,0
8408319ffffffff,2,0
840831bffffffff,4,0
8408321ffffffff,13,0
8408323ffffffff,14,0
8408325ffffffff,23,0
8408327ffffffff,20,0
8408329ffffffff,14,0
840832bffffffff,17,0
840832dffffffff,14,0
8408331ffffffff,9,0
8408333ffffffff,9,0
8408335ffffffff,17,0
8408337ffffffff,17,0
8408339ffffffff,5,0
840833bffffffff,5,0
840833dffffffff,13,0
8408341ffffffff,1,0
8408343ffffffff,2,0
8408349ffffffff,2,0
840834bffffffff,1,0
8408351ffffffff,1,0
8408353ffffffff,3,0
8408355ffffffff,1,0
8408357ffffffff,1,0
840835bffffffff,2,0
840835dffffffff,1,0
8408361ffffffff,15,0
8408363ffffffff,4,0
8408365ffffffff,21,0
8408367ffffffff,19,0
840836dffffffff,11,0
8408801ffffffff,52,0
8408803ffffffff,46,0
8408805ffffffff,134,0
8408807ffffffff,18,0
8408809ffffffff,28,0
840880bffffffff,42,0
840880dffffffff,81,0
8408811ffffffff,10,0
8408813ffffffff,1,0
8408815ffffffff,10,0
8408817ffffffff,3,0
8408819ffffffff,34,0
840881bffffffff,34,0
840881dffffffff,38,0
8408821ffffffff,33,0
8408823ffffffff,45,0
8408825ffffffff,33,0
8408827ffffffff,20,0
8408829ffffffff,150,1
840882bffffffff,56,0
840882dffffffff,62,0
8408831ffffffff,24,0
8408833ffffffff,21,0
8408835ffffffff,49,0
8408837ffffffff,46,0
8408839ffffffff,15,0
840883bffffffff,13,0
840883dffffffff,39,0
8408841ffffffff,20,0
8408843ffffffff,19,0
8408845ffffffff,54,0
8408847ffffffff,25,0
8408849ffffffff,20,0
840884bffffffff,18,0
840884dffffffff,42,0
8408851ffffffff,9,0
8408853ffffffff,16,0
8408855ffffffff,12,0
8408857ffffffff,28,0
8408859ffffffff,11,0
840885bffffffff,8,0
840885dffffffff,12,0
8408861ffffffff,154,0
8408863ffffffff,210,0
8408865ffffffff,131,0
8408867ffffffff,171,0
8408869ffffffff,82,0
840886bffffffff,83,0
840886dffffffff,98,0
8408881ffffffff,2,0
8408883ffffffff,7,0
8408885ffffffff,6,0
8408887ffffffff,3,1
8408889ffffffff,2,0
840888bffffffff,4,0
840888dffffffff,4,0
8408891ffffffff,3,0
8408893ffffffff,7,0
8408895ffffffff,9,0
8408897ffffffff,7,0
8408899ffffffff,9,0
840889bffffffff,4,0
840889dffffffff,9,0
84088a1ffffffff,4,0
84088a3ffffffff,27,0
84088a5ffffffff,10,0
84088a7ffffffff,11,0
84088a9ffffffff,9,0
84088abffffffff,3,0
84088adffffffff,6,0
84088b1ffffffff,8,0
84088b3ffffffff,7,0
84088b5ffffffff,16,0
84088b7ffffffff,10,0
84088b9ffffffff,8,0
84088bbffffffff,8,1
84088bdffffffff,11,0
84088c1ffffffff,13,0
84088c3ffffffff,11,0
84088c5ffffffff,4,0
84088c7ffffffff,2,0
84088c9ffffffff,29,0
84088cbffffffff,25,0
84088cdffffffff,12,0
84088d1ffffffff,11,0
84088d3ffffffff,12,0
84088d5ffffffff,6,0
84088d7ffffffff,4,0
84088d9ffffffff,28,0
84088dbffffffff,25,0
84088ddffffffff,9,0
84088e1ffffffff,4,0
84088e3ffffffff,13,0
84088e5ffffffff,10,0
84088e7ffffffff,10,1
84088e9ffffffff,1,0
84088ebffffffff,4,0
84088edffffffff,4,0
8408901ffffffff,35,1
8408903ffffffff,42,5
8408905ffffffff,44,2
8408907ffffffff,25,0
8408909ffffffff,60,0
840890bffffffff,43,2
840890dffffffff,50,3
8408911ffffffff,56,0
8408913ffffffff,69,0
8408915ffffffff,37,3
8408917ffffffff,39,1
8408919ffffffff,40,0
840891bffffffff,28,0
840891dffffffff,53,0
8408921ffffffff,67,8
8408923ffffffff,73,6
8408925ffffffff,33,0
8408927ffffffff,17,0
8408929ffffffff,52,0
840892bffffffff,82,4
840892dffffffff,67,9
8408931ffffffff,71,3
8408933ffffffff,45,1
8408935ffffffff,56,4
8408937ffffffff,45,3
8408939ffffffff,74,0
840893bffffffff,81,1
840893dffffffff,91,5
8408941ffffffff,51,1
8408943ffffffff,59,1
8408945ffffffff,58,0
8408947ffffffff,65,1
8408949ffffffff,68,1
840894bffffffff,58,1
840894dffffffff,56,0
8408951ffffffff,62,0
8408953ffffffff,48,0
8408955ffffffff,57,0
8408957ffffffff,31,1
8408959ffffffff,123,0
840895bffffffff,97,0
840895dffffffff,80,0
8408961ffffffff,53,1
8408963ffffffff,47,3
8408965ffffffff,61,5
8408967ffffffff,60,6
8408969ffffffff,73,2
840896bffffffff,58,4
840896dffffffff,81,1
8408981ffffffff,56,2
8408983ffffffff,57,2
8408985ffffffff,44,1
8408987ffffffff,49,6
8408989ffffffff,71,6
840898bffffffff,50,3
840898dffffffff,35,6
8408991ffffffff,65,9
8408993ffffffff,45,5
8408995ffffffff,68,10
8408997ffffffff,128,17
8408999ffffffff,44,6
840899bffffffff,10,1
840899dffffffff,50,4
84089a1ffffffff,40,2
84089a3ffffffff,41,11
84089a5ffffffff,71,13
84089a7ffffffff,34,8
84089a9ffffffff,20,2
84089abffffffff,33,4
84089adffffffff,16,2
84089b1ffffffff,62,7
84089b3ffffffff,35,6
84089b5ffffffff,35,7
84089b7ffffffff,14,4
84089b9ffffffff,87,21
84089bbffffffff,76,18
84089bdffffffff,62,11
84089c1ffffffff,32,1
84089c3ffffffff,38,3
84089c5ffffffff,67,1
84089c7ffffffff,74,14
84089c9ffffffff,24,0
84089cbffffffff,37,2
84089cdffffffff,27,0
84089d1ffffffff,53,11
84089d3ffffffff,33,3
84089d5ffffffff,39,3
84089d7ffffffff,50,7
84089d9ffffffff,41,3
84089dbffffffff,26,0
84089ddffffffff,49,6
84089e1ffffffff,51,2
84089e3ffffffff,48,4
84089e5ffffffff,34,1
84089e7ffffffff,22,1
84089e9ffffffff,16,1
84089ebffffffff,13,2
84089edffffffff,46,1
8408a01ffffffff,4,0
8408a03ffffffff,3,0
8408a05ffffffff,6,0
8408a07ffffffff,6,0
8408a09ffffffff,7,0
8408a0bffffffff,8,0
8408a0dffffffff,10,0
8408a11ffffffff,4,0
8408a13ffffffff,2,0
8408a15ffffffff,5,0
8408a17ffffffff,5,0
8408a19ffffffff,6,0
8408a1bffffffff,4,0
8408a1dffffffff,4,0
8408a21ffffffff,37,0
8408a23ffffffff,16,0
8408a25ffffffff,33,1
8408a27ffffffff,34,0
8408a29ffffffff,36,0
8408a2bffffffff,14,0
8408a2dffffffff,32,0
8408a31ffffffff,9,0
8408a33ffffffff,7,0
8408a35ffffffff,11,0
8408a37ffffffff,11,0
8408a39ffffffff,6,0
8408a3bffffffff,4,0
8408a3dffffffff,10,0
8408a41ffffffff,126,0
8408a43ffffffff,39,0
8408a45ffffffff,197,0
8408a47ffffffff,28,0
8408a49ffffffff,42,0
8408a4bffffffff,62,0
8408a4dffffffff,138,0
8408a51ffffffff,15,0
8408a53ffffffff,8,0
8408a55ffffffff,16,0
8408a57ffffffff,11,0
8408a59ffffffff,57,0
8408a5bffffffff,18,0
8408a5dffffffff,54,0
8408a61ffffffff,45,0
8408a63ffffffff,36,0
8408a65ffffffff,22,0
8408a67ffffffff,34,0
8408a69ffffffff,105,0
8408a6bffffffff,60,0
8408a6dffffffff,69,0
8408a81ffffffff,7,0
8408a83ffffffff,5,0
8408a85ffffffff,9,0
8408a87ffffffff,9,0
8408a89ffffffff,7,0
8408a8bffffffff,5,0
8408a8dffffffff,6,0
8408a91ffffffff,3,0
8408a93ffffffff,3,0
8408a95ffffffff,4,0
8408a97ffffffff,10,0
8408a99ffffffff,5,0
8408a9bffffffff,6,0
8408a9dffffffff,1,0
8408aa1ffffffff,15,0
8408aa3ffffffff,26,0
8408aa5ffffffff,29,0
8408aa7ffffffff,31,0
8408aa9ffffffff,10,0
8408aabffffffff,14,0
8408aadffffffff,9,0
8408ab1ffffffff,13,0
8408ab3ffffffff,20,0
8408ab5ffffffff,30,0
8408ab7ffffffff,28,0
8408ab9ffffffff,9,0
8408abbffffffff,8,0
8408abdffffffff,10,0
8408ac1ffffffff,6,0
8408ac3ffffffff,8,0
8408ac5ffffffff,5,0
8408ac7ffffffff,8,0
8408ac9ffffffff,4,0
8408acbffffffff,10,0
8408acdffffffff,3,0
8408ad1ffffffff,6,0
8408ad3ffffffff,6,0
8408ad5ffffffff,5,0
8408ad7ffffffff,4,0
8408ad9ffffffff,7,0
8408adbffffffff,7,0
8408addffffffff,8,0
8408ae1ffffffff,8,0
8408ae3ffffffff,7,0
8408ae5ffffffff,10,0
8408ae7ffffffff,9,0
8408ae9ffffffff,10,0
8408aebffffffff,9,0
8408aedffffffff,11,0
8408b01ffffffff,63,0
8408b03ffffffff,62,0
8408b05ffffffff,49,0
8408b07ffffffff,39,0
8408b09ffffffff,48,0
8408b0bffffffff,48,0
8408b0dffffffff,71,0
8408b11ffffffff,38,0
8408b13ffffffff,49,0
8408b15ffffffff,67,0
8408b17ffffffff,67,0
8408b19ffffffff,18,0
8408b1bffffffff,36,0
8408b1dffffffff,46,0
8408b21ffffffff,82,0
8408b23ffffffff,84,0
8408b25ffffffff,95,4
8408b27ffffffff,85,1
8408b29ffffffff,87,0
8408b2bffffffff,76,0
8408b2dffffffff,88,0
8408b31ffffffff,127,0
8408b33ffffffff,139,0
8408b35ffffffff,93,0
8408b37ffffffff,93,0
8408b39ffffffff,44,0
8408b3bffffffff,76,0
8408b3dffffffff,111,0
8408b41ffffffff,57,0
8408b43ffffffff,31,0
8408b45ffffffff,65,0
8408b47ffffffff,52,1
8408b49ffffffff,51,0
8408b4bffffffff,42,0
8408b4dffffffff,71,0
8408b51ffffffff,28,0
8408b53ffffffff,21,0
8408b55ffffffff,26,0
8408b57ffffffff,13,0
8408b59ffffffff,21,0
8408b5bffffffff,32,0
8408b5dffffffff,17,0
8408b61ffffffff,53,0
8408b63ffffffff,52,0
8408b65ffffffff,67,0
8408b67ffffffff,75,0
8408b69ffffffff,81,2
8408b6bffffffff,65,0
8408b6dffffffff,60,0
8408c01ffffffff,1,0
8408c03ffffffff,6,0
8408c05ffffffff,5,0
8408c07ffffffff,8,0
8408c09ffffffff,2,0
8408c0bffffffff,2,0
8408c0dffffffff,1,0
8408c11ffffffff,12,0
8408c13ffffffff,1,0
8408c15ffffffff,10,0
8408c17ffffffff,2,0
8408c19ffffffff,2,0
8408c1bffffffff,8,0
8408c1dffffffff,4,0
8408c21ffffffff,16,0
8408c23ffffffff,12,0
8408c25ffffffff,15,0
8408c27ffffffff,13,0
8408c29ffffffff,14,1
8408c2bffffffff,18,0
8408c2dffffffff,16,0
8408c31ffffffff,21,0
8408c33ffffffff,2,0
8408c35ffffffff,12,0
8408c37ffffffff,3,1
8408c39ffffffff,17,0
8408c3bffffffff,5,0
8408c3dffffffff,20,0
8408c41ffffffff,4,0
8408c43ffffffff,4,0
8408c45ffffffff,2,0
8408c47ffffffff,3,0
8408c49ffffffff,5,0
8408c4bffffffff,4,0
8408c4dffffffff,5,0
8408c51ffffffff,2,0
8408c53ffffffff,4,0
8408c55ffffffff,3,0
8408c57ffffffff,3,0
8408c59ffffffff,3,0
8408c5bffffffff,2,0
8408c5dffffffff,3,0
8408c61ffffffff,5,0
8408c63ffffffff,5,0
8408c65ffffffff,6,0
8408c67ffffffff,5,0
8408c69ffffffff,17,0
8408c6bffffffff,3,0
8408c6dffffffff,16,0
8408c91ffffffff,1,1
8408c93ffffffff,5,4
8408c99ffffffff,1,0
8408c9bffffffff,1,0
