hex,count_good_aircraft,count_bad_aircraft
84062c7ffffffff,1,0
84062cbffffffff,1,0
84062d3ffffffff,6,0
84062d5ffffffff,1,0
84062d7ffffffff,2,0
84062d9ffffffff,1,0
84062dbffffffff,3,0
84062ddffffffff,2,0
8406601ffffffff,11,0
8406603ffffffff,9,0
8406605ffffffff,14,0
8406607ffffffff,2,0
8406609ffffffff,16,0
840660bffffffff,11,0
840660dffffffff,13,0
8406611ffffffff,1,0
8406615ffffffff,1,0
840661dffffffff,3,0
8406621ffffffff,7,0
8406623ffffffff,3,0
8406625ffffffff,5,0
8406629ffffffff,11,0
840662bffffffff,9,0
840662dffffffff,13,0
8406639ffffffff,1,0
840663dffffffff,2,0
8406641ffffffff,13,0
8406643ffffffff,17,0
8406645ffffffff,19,0
8406647ffffffff,13,0
8406649ffffffff,15,0
840664bffffffff,23,0
840664dffffffff,18,0
8406651ffffffff,7,0
8406653ffffffff,1,0
8406655ffffffff,9,0
8406657ffffffff,4,0
8406659ffffffff,14,0
840665bffffffff,1,0
840665dffffffff,12,0
8406661ffffffff,12,0
8406663ffffffff,23,0
8406665ffffffff,17,0
8406667ffffffff,15,0
8406669ffffffff,18,0
840666bffffffff,26,0
840666dffffffff,20,0
8406703ffffffff,6,0
8406709ffffffff,4,0
840670bffffffff,1,0
8406711ffffffff,1,0
8406715ffffffff,1,0
8406719ffffffff,2,0
840671dffffffff,25,0
8406741ffffffff,4,0
8406743ffffffff,5,0
8406745ffffffff,13,0
8406749ffffffff,9,0
840674bffffffff,4,0
840674dffffffff,13,0
8406751ffffffff,19,0
8406753ffffffff,10,0
8406755ffffffff,3,0
8406757ffffffff,21,0
8406759ffffffff,24,0
840675bffffffff,8,0
840675dffffffff,9,0
8406769ffffffff,5,0
840676bffffffff,2,0
8406995ffffffff,1,0
8406997ffffffff,3,0
84069a1ffffffff,1,0
84069a3ffffffff,2,0
84069a5ffffffff,5,0
84069adffffffff,3,0
84069b1ffffffff,1,0
84069b3ffffffff,4,0
84069b5ffffffff,2,0
84069b7ffffffff,5,0
84069bbffffffff,5,0
8406c03ffffffff,7,0
8406c05ffffffff,8,0
8406c15ffffffff,9,0
8406c17ffffffff,3,0
8406c1dffffffff,5,0
8406c21ffffffff,10,0
8406c23ffffffff,7,0
8406c25ffffffff,4,0
8406c27ffffffff,12,0
8406c29ffffffff,5,0
8406c2bffffffff,13,0
8406c2dffffffff,1,0
8406c31ffffffff,11,0
8406c33ffffffff,5,0
8406c35ffffffff,10,0
8406c37ffffffff,15,0
8406c39ffffffff,11,0
8406c3bffffffff,2,0
8406c61ffffffff,13,0
8406c63ffffffff,1,0
8406c65ffffffff,17,0
8406c67ffffffff,1,0
8406c6dffffffff,3,0
8406c83ffffffff,10,0
8406c85ffffffff,22,0
8406c95ffffffff,16,0
8406c9dffffffff,15,0
8406ca1ffffffff,17,0
8406ca3ffffffff,7,0
8406ca5ffffffff,12,0
8406ca7ffffffff,18,0
8406ca9ffffffff,3,0
8406cabffffffff,19,0
8406cadffffffff,9,0
8406cb1ffffffff,15,0
8406cb3ffffffff,1,0
8406cb5ffffffff,3,0
8406cb7ffffffff,14,0
8406cb9ffffffff,15,0
8406cbbffffffff,6,0
8406cbdffffffff,1,0
8406ce1ffffffff,14,0
8406ce5ffffffff,18,0
8406ce7ffffffff,11,0
8406ce9ffffffff,1,0
8406cedffffffff,8,0
8406d01ffffffff,2,0
8406d03ffffffff,14,0
8406d0bffffffff,3,0
8406d11ffffffff,4,0
8406d13ffffffff,8,0
8406d15ffffffff,6,0
8406d17ffffffff,8,0
8406d19ffffffff,5,0
8406d1bffffffff,8,0
8406d1dffffffff,19,0
8406d33ffffffff,5,0
8406d39ffffffff,10,0
8406d3bffffffff,4,0
8406d51ffffffff,18,0
8406d53ffffffff,17,0
8406d55ffffffff,5,0
8406d57ffffffff,22,0
8406d59ffffffff,2,0
8406d5bffffffff,16,0
8406d5dffffffff,5,0
8406d81ffffffff,6,0
8406d83ffffffff,2,0
8406d85ffffffff,6,0
8406d87ffffffff,7,0
8406d89ffffffff,6,0
8406d8bffffffff,2,0
8406d8dffffffff,4,0
8406d91ffffffff,8,0
8406d93ffffffff,16,0
8406d95ffffffff,4,0
8406d97ffffffff,8,0
8406d99ffffffff,6,0
8406d9bffffffff,11,0
8406d9dffffffff,8,0
8406da1ffffffff,1,0
8406da3ffffffff,6,0
8406da5ffffffff,6,0
8406da7ffffffff,1,0
8406da9ffffffff,4,0
8406dabffffffff,6,0
8406dadffffffff,7,0
8406db1ffffffff,5,0
8406db3ffffffff,3,0
8406db5ffffffff,1,0
8406db7ffffffff,8,0
8406db9ffffffff,2,0
8406dbbffffffff,7,0
8406dbdffffffff,1,0
8406dc1ffffffff,3,0
8406dc3ffffffff,13,0
8406dc5ffffffff,3,0
8406dc7ffffffff,4,0
8406dc9ffffffff,4,0
8406dcbffffffff,20,0
8406dcdffffffff,4,0
8406dd1ffffffff,12,0
8406dd3ffffffff,6,0
8406dd5ffffffff,6,0
8406dd7ffffffff,9,0
8406dd9ffffffff,11,0
8406ddbffffffff,11,0
8406dddffffffff,18,0
8406de1ffffffff,3,0
8406de3ffffffff,4,0
8406de5ffffffff,6,0
8406de7ffffffff,3,0
8406de9ffffffff,7,0
8406debffffffff,2,0
8406dedffffffff,7,0
8407401ffffffff,5,0
8407403ffffffff,12,0
8407405ffffffff,4,0
8407407ffffffff,5,0
8407409ffffffff,4,0
840740bffffffff,12,0
840740dffffffff,3,0
8407411ffffffff,31,0
8407413ffffffff,42,0
8407415ffffffff,22,0
8407417ffffffff,35,0
8407419ffffffff,23,0
840741bffffffff,36,0
840741dffffffff,19,0
8407421ffffffff,1,0
8407423ffffffff,3,0
8407425ffffffff,1,0
8407429ffffffff,2,0
840742bffffffff,2,0
840742dffffffff,1,0
8407431ffffffff,12,0
8407433ffffffff,38,0
8407435ffffffff,7,0
8407437ffffffff,10,0
8407439ffffffff,13,0
840743bffffffff,24,0
840743dffffffff,7,0
8407441ffffffff,2,0
8407443ffffffff,3,0
8407445ffffffff,2,0
8407447ffffffff,1,0
8407449ffffffff,2,0
840744bffffffff,5,0
8407451ffffffff,18,0
8407453ffffffff,24,0
8407455ffffffff,10,0
8407457ffffffff,19,0
8407459ffffffff,10,0
840745bffffffff,19,0
840745dffffffff,9,0
8407461ffffffff,1,0
8407463ffffffff,4,0
8407467ffffffff,1,0
8407469ffffffff,1,0
840746bffffffff,2,0
8407481ffffffff,12,0
8407483ffffffff,18,0
8407485ffffffff,15,0
8407487ffffffff,11,0
8407489ffffffff,15,0
840748bffffffff,24,0
840748dffffffff,7,0
8407491ffffffff,1,0
8407495ffffffff,22,0
8407497ffffffff,2,0
840749dffffffff,16,0
84074a1ffffffff,13,0
84074a3ffffffff,14,0
84074a5ffffffff,21,0
84074a7ffffffff,13,0
84074a9ffffffff,16,0
84074abffffffff,15,0
84074adffffffff,18,0
84074b1ffffffff,22,0
84074b3ffffffff,15,0
84074b5ffffffff,18,0
84074b7ffffffff,9,0
84074b9ffffffff,24,0
84074bbffffffff,22,0
84074bdffffffff,17,0
84074c1ffffffff,15,0
84074c3ffffffff,21,0
84074c5ffffffff,40,0
84074c7ffffffff,9,0
84074c9ffffffff,16,0
84074cbffffffff,25,0
84074cdffffffff,32,0
84074d5ffffffff,27,0
84074d7ffffffff,1,0
84074ddffffffff,16,0
84074e1ffffffff,37,0
84074e3ffffffff,21,0
84074e5ffffffff,46,0
84074e7ffffffff,26,0
84074e9ffffffff,33,0
84074ebffffffff,29,0
84074edffffffff,40,0
8407503ffffffff,1,0
840750bffffffff,1,0
8407511ffffffff,2,0
8407513ffffffff,2,0
8407517ffffffff,2,0
8407519ffffffff,2,0
840751bffffffff,1,0
840751dffffffff,1,0
8407531ffffffff,1,0
8407533ffffffff,1,0
8407535ffffffff,1,0
8407537ffffffff,2,0
8407539ffffffff,1,0
840753dffffffff,1,0
8407553ffffffff,1,0
8407581ffffffff,13,0
8407583ffffffff,18,0
8407585ffffffff,10,0
8407587ffffffff,11,0
8407589ffffffff,10,0
840758bffffffff,19,0
840758dffffffff,6,0
8407591ffffffff,20,0
8407593ffffffff,20,0
8407595ffffffff,20,0
8407597ffffffff,23,0
8407599ffffffff,15,0
840759bffffffff,15,0
840759dffffffff,21,0
84075a1ffffffff,7,0
84075a3ffffffff,10,0
84075a5ffffffff,4,0
84075a7ffffffff,9,0
84075a9ffffffff,6,0
84075abffffffff,8,0
84075adffffffff,4,0
84075b1ffffffff,14,0
84075b3ffffffff,29,0
84075b5ffffffff,13,0
84075b7ffffffff,14,0
84075b9ffffffff,19,0
84075bbffffffff,17,0
84075bdffffffff,19,0
84075c1ffffffff,3,0
84075c3ffffffff,9,0
84075c7ffffffff,6,0
84075c9ffffffff,4,0
84075cbffffffff,6,0
84075cdffffffff,1,0
84075d1ffffffff,61,0
84075d3ffffffff,7,0
84075d5ffffffff,24,0
84075d7ffffffff,26,0
84075d9ffffffff,55,0
84075dbffffffff,26,0
84075ddffffffff,30,0
84075e1ffffffff,1,0
84075e3ffffffff,3,0
84075e5ffffffff,3,0
84075e7ffffffff,1,0
84075e9ffffffff,2,0
84075ebffffffff,1,0
84075edffffffff,4,0
8407611ffffffff,1,0
8407613ffffffff,2,0
8407617ffffffff,1,0
8407619ffffffff,1,0
840761bffffffff,1,0
8407623ffffffff,1,0
8407631ffffffff,4,0
8407633ffffffff,2,0
8407635ffffffff,6,0
8407637ffffffff,9,0
8407639ffffffff,2,0
840764dffffffff,3,0
8407651ffffffff,1,0
8407659ffffffff,2,0
840765bffffffff,1,0
8407683ffffffff,1,0
8407689ffffffff,2,0
8407693ffffffff,1,0
8407697ffffffff,1,0
84076a1ffffffff,14,0
84076a5ffffffff,26,0
84076a7ffffffff,33,0
84076a9ffffffff,25,0
84076adffffffff,30,0
84076b1ffffffff,1,0
84076b5ffffffff,13,0
84076b7ffffffff,5,0
84076c3ffffffff,2,0
84076c5ffffffff,1,0
84076c7ffffffff,1,0
84076c9ffffffff,1,0
84076cbffffffff,2,0
84076cdffffffff,1,0
84076ddffffffff,1,0
84076e1ffffffff,9,0
84076e3ffffffff,17,0
84076e5ffffffff,6,0
84076e7ffffffff,24,0
84076e9ffffffff,2,0
84076ebffffffff,4,0
84076edffffffff,1,0
8407717ffffffff,1,0
8408001ffffffff,3,0
8408005ffffffff,5,0
8408007ffffffff,8,0
8408009ffffffff,1,0
840800bffffffff,2,0
840800dffffffff,1,0
8408021ffffffff,33,0
8408023ffffffff,46,0
8408025ffffffff,60,0
8408027ffffffff,42,0
8408029ffffffff,14,0
840802bffffffff,20,0
840802dffffffff,24,0
8408031ffffffff,23,0
8408033ffffffff,26,0
8408035ffffffff,56,0
8408037ffffffff,53,0
8408039ffffffff,10,0
840803bffffffff,5,0
840803dffffffff,22,0
8408041ffffffff,1,0
8408045ffffffff,1,0
8408047ffffffff,1,0
840804bffffffff,1,0
8408053ffffffff,1,0
8408055ffffffff,1,0
8408057ffffffff,1,0
8408061ffffffff,2,0
8408063ffffffff,3,0
8408065ffffffff,10,0
8408067ffffffff,2,0
8408069ffffffff,2,0
840806bffffffff,2,0
840806dffffffff,8,0
8408101ffffffff,40,1
8408103ffffffff,4,0
8408105ffffffff,16,0
8408107ffffffff,7,0
8408109ffffffff,63,0
840810bffffffff,68,0
840810dffffffff,69,0
8408111ffffffff,4,0
8408113ffffffff,3,0
8408115ffffffff,6,0
8408117ffffffff,3,0
8408119ffffffff,47,0
840811bffffffff,4,0
840811dffffffff,6,0
8408121ffffffff,3,0
8408123ffffffff,7,0
8408125ffffffff,7,0
8408127ffffffff,6,0
8408129ffffffff,9,0
840812bffffffff,8,0
840812dffffffff,9,0
8408131ffffffff,8,0
8408133ffffffff,17,0
8408135ffffffff,10,0
8408137ffffffff,22,0
8408139ffffffff,8,0
840813bffffffff,6,0
840813dffffffff,9,0
8408141ffffffff,17,0
8408143ffffffff,35,0
8408145ffffffff,8,0
8408147ffffffff,28,0
8408149ffffffff,17,0
840814bffffffff,19,0
840814dffffffff,14,0
8408151ffffffff,63,0
8408153ffffffff,55,0
8408155ffffffff,43,0
8408157ffffffff,89,0
8408159ffffffff,17,0
840815bffffffff,27,0
840815dffffffff,28,0
8408161ffffffff,56,0
8408163ffffffff,59,0
8408165ffffffff,61,0
8408167ffffffff,51,0
8408169ffffffff,26,0
840816bffffffff,46,0
840816dffffffff,30,0
8408181ffffffff,7,0
8408183ffffffff,5,0
8408185ffffffff,6,0
8408187ffffffff,3,0
8408189ffffffff,4,0
840818bffffffff,2,0
840818dffffffff,3,0
8408191ffffffff,3,0
8408193ffffffff,3,0
8408195ffffffff,3,0
8408197ffffffff,2,0
8408199ffffffff,2,0
840819bffffffff,2,0
840819dffffffff,3,0
84081a1ffffffff,4,0
84081a3ffffffff,4,0
84081a5ffffffff,5,0
84081a7ffffffff,4,0
84081a9ffffffff,3,0
84081abffffffff,4,0
84081adffffffff,6,0
84081b1ffffffff,5,0
84081b3ffffffff,5,0
84081b5ffffffff,3,0
84081b7ffffffff,6,0
84081b9ffffffff,4,0
84081bbffffffff,3,0
84081bdffffffff,4,0
84081c1ffffffff,4,0
84081c3ffffffff,1,0
84081c5ffffffff,3,0
84081c7ffffffff,5,0
84081c9ffffffff,37,0
84081cbffffffff,39,0
84081cdffffffff,3,0
84081d1ffffffff,11,0
84081d3ffffffff,6,0
84081d5ffffffff,3,0
84081d7ffffffff,4,0
84081d9ffffffff,49,0
84081dbffffffff,47,0
84081ddffffffff,27,0
84081e1ffffffff,2,0
84081e3ffffffff,4,0
84081e5ffffffff,4,0
84081e7ffffffff,3,0
84081e9ffffffff,3,0
84081ebffffffff,4,0
84081edffffffff,3,0
8408201ffffffff,1,0
8408205ffffffff,1,0
8408209ffffffff,1,0
840820bffffffff,1,0
8408213ffffffff,1,0
8408217ffffffff,1,0
840821bffffffff,1,0
8408221ffffffff,1,0
8408227ffffffff,1,0
840822bffffffff,1,0
8408233ffffffff,1,0
8408237ffffffff,1,0
840823bffffffff,1,0
8408255ffffffff,1,0
8408265ffffffff,1,0
840826dffffffff,1,0
8408281ffffffff,1,0
8408283ffffffff,13,0
8408285ffffffff,1,0
8408287ffffffff,14,0
8408291ffffffff,51,0
8408293ffffffff,58,0
8408295ffffffff,49,0
8408297ffffffff,53,0
8408299ffffffff,19,0
840829bffffffff,56,0
840829dffffffff,17,0
84082a1ffffffff,6,0
84082a3ffffffff,33,0
84082a5ffffffff,4,0
84082a7ffffffff,29,0
84082a9ffffffff,1,0
84082abffffffff,10,0
84082adffffffff,1,0
84082b1ffffffff,53,0
84082b3ffffffff,6,0
84082b5ffffffff,51,0
84082b7ffffffff,6,0
84082b9ffffffff,46,0
84082bbffffffff,55,0
84082bdffffffff,37,0
84082d1ffffffff,1,0
84082d3ffffffff,3,0
84082dbffffffff,3,0
8408301ffffffff,5,0
8408303ffffffff,3,0
8408305ffffffff,8,0
8408307ffffffff,7,0
8408309ffffffff,4,0
840830dffffffff,4,0
8408311ffffffff,2,0
8408315ffffffff,3,0
8408317ffffffff,3,0
8408319ffffffff,1,0
840831bffffffff,1,0
840831dffffffff,3,0
8408321ffffffff,14,0
8408323ffffffff,11,0
8408325ffffffff,19,0
8408327ffffffff,18,0
8408329ffffffff,15,0
840832bffffffff,17,0
840832dffffffff,9,0
8408331ffffffff,8,0
8408333ffffffff,7,0
8408335ffffffff,20,0
8408337ffffffff,20,0
8408339ffffffff,2,0
840833bffffffff,1,0
840833dffffffff,17,0
8408341ffffffff,2,0
8408343ffffffff,3,0
8408345ffffffff,2,0
8408347ffffffff,3,0
8408349ffffffff,5,0
840834bffffffff,3,0
840834dffffffff,5,0
8408351ffffffff,3,0
8408355ffffffff,1,0
8408357ffffffff,3,0
8408359ffffffff,4,0
840835dffffffff,2,0
8408361ffffffff,15,0
8408363ffffffff,5,0
8408365ffffffff,16,0
8408367ffffffff,18,0
8408369ffffffff,2,0
840836dffffffff,12,0
8408801ffffffff,45,0
8408803ffffffff,34,0
8408805ffffffff,89,0
8408807ffffffff,16,0
8408809ffffffff,20,0
840880bffffffff,40,0
840880dffffffff,52,0
8408811ffffffff,6,0
8408813ffffffff,3,0
8408815ffffffff,8,0
8408817ffffffff,1,0
8408819ffffffff,31,0
840881bffffffff,30,0
840881dffffffff,32,0
8408821ffffffff,39,0
8408823ffffffff,54,0
8408825ffffffff,25,0
8408827ffffffff,11,0
8408829ffffffff,106,0
840882bffffffff,58,0
840882dffffffff,62,1
8408831ffffffff,22,0
8408833ffffffff,16,0
8408835ffffffff,57,1
8408837ffffffff,57,0
8408839ffffffff,14,0
840883bffffffff,10,0
840883dffffffff,41,1
8408841ffffffff,12,0
8408843ffffffff,22,0
8408845ffffffff,48,1
8408847ffffffff,26,0
8408849ffffffff,20,0
840884bffffffff,23,0
840884dffffffff,37,0
8408851ffffffff,13,0
8408853ffffffff,11,0
8408855ffffffff,16,0
8408857ffffffff,17,0
8408859ffffffff,20,0
840885bffffffff,10,0
840885dffffffff,18,0
8408861ffffffff,152,0
8408863ffffffff,201,1
8408865ffffffff,111,0
8408867ffffffff,204,1
8408869ffffffff,74,0
840886bffffffff,72,0
840886dffffffff,90,1
8408881ffffffff,2,0
8408883ffffffff,5,0
8408885ffffffff,6,0
8408887ffffffff,1,1
8408889ffffffff,4,0
840888bffffffff,3,0
840888dffffffff,4,0
8408891ffffffff,2,0
8408893ffffffff,5,0
8408895ffffffff,5,0
8408897ffffffff,5,0
8408899ffffffff,7,0
840889bffffffff,1,0
840889dffffffff,5,0
84088a1ffffffff,3,0
84088a3ffffffff,19,0
84088a5ffffffff,13,0
84088a7ffffffff,12,0
84088a9ffffffff,9,0
84088abffffffff,2,0
84088adffffffff,10,1
84088b1ffffffff,7,0
84088b3ffffffff,5,0
84088b5ffffffff,8,0
84088b7ffffffff,5,0
84088b9ffffffff,4,0
84088bbffffffff,7,1
84088bdffffffff,5,0
84088c1ffffffff,10,0
84088c3ffffffff,7,0
84088c5ffffffff,11,0
84088c7ffffffff,3,0
84088c9ffffffff,30,0
84088cbffffffff,28,0
84088cdffffffff,14,0
84088d1ffffffff,8,0
84088d3ffffffff,9,0
84088d5ffffffff,5,0
84088d7ffffffff,4,0
84088d9ffffffff,26,0
84088dbffffffff,22,0
84088ddffffffff,10,0
84088e1ffffffff,6,0
84088e3ffffffff,13,0
84088e5ffffffff,9,0
84088e7ffffffff,12,0
84088e9ffffffff,3,0
84088ebffffffff,10,0
84088edffffffff,4,0
8408901ffffffff,25,0
8408903ffffffff,31,0
8408905ffffffff,30,1
8408907ffffffff,19,0
8408909ffffffff,54,0
840890bffffffff,45,0
840890dffffffff,40,0
8408911ffffffff,49,0
8408913ffffffff,66,0
8408915ffffffff,34,0
8408917ffffffff,34,0
8408919ffffffff,45,0
840891bffffffff,40,0
840891dffffffff,53,0
8408921ffffffff,53,7
8408923ffffffff,57,6
8408925ffffffff,26,0
8408927ffffffff,11,0
8408929ffffffff,44,4
840892bffffffff,74,3
840892dffffffff,53,6
8408931ffffffff,55,1
8408933ffffffff,38,0
8408935ffffffff,50,5
8408937ffffffff,35,2
8408939ffffffff,60,0
840893bffffffff,60,0
840893dffffffff,82,3
8408941ffffffff,55,2
8408943ffffffff,53,3
8408945ffffffff,56,0
8408947ffffffff,65,1
8408949ffffffff,71,4
840894bffffffff,67,0
840894dffffffff,55,2
8408951ffffffff,53,0
8408953ffffffff,37,0
8408955ffffffff,53,3
8408957ffffffff,34,0
8408959ffffffff,127,1
840895bffffffff,109,1
840895dffffffff,72,0
8408961ffffffff,45,0
8408963ffffffff,39,0
8408965ffffffff,47,6
8408967ffffffff,41,6
8408969ffffffff,54,1
840896bffffffff,42,1
840896dffffffff,62,3
8408981ffffffff,45,3
8408983ffffffff,59,12
8408985ffffffff,35,5
8408987ffffffff,38,5
8408989ffffffff,69,9
840898bffffffff,50,4
840898dffffffff,30,3
8408991ffffffff,63,7
8408993ffffffff,36,6
8408995ffffffff,62,14
8408997ffffffff,129,16
8408999ffffffff,51,0
840899bffffffff,15,2
840899dffffffff,62,7
84089a1ffffffff,43,5
84089a3ffffffff,52,7
84089a5ffffffff,68,7
84089a7ffffffff,37,3
84089a9ffffffff,22,1
84089abffffffff,36,2
84089adffffffff,16,0
84089b1ffffffff,73,3
84089b3ffffffff,32,8
84089b5ffffffff,47,3
84089b7ffffffff,12,0
84089b9ffffffff,71,14
84089bbffffffff,84,20
84089bdffffffff,65,8
84089c1ffffffff,44,1
84089c3ffffffff,40,5
84089c5ffffffff,68,1
84089c7ffffffff,76,4
84089c9ffffffff,24,0
84089cbffffffff,45,0
84089cdffffffff,41,0
84089d1ffffffff,64,5
84089d3ffffffff,26,0
84089d5ffffffff,42,4
84089d7ffffffff,58,5
84089d9ffffffff,45,0
84089dbffffffff,22,1
84089ddffffffff,51,2
84089e1ffffffff,36,1
84089e3ffffffff,35,1
84089e5ffffffff,33,0
84089e7ffffffff,23,0
84089e9ffffffff,9,0
84089ebffffffff,9,0
84089edffffffff,32,2
8408a01ffffffff,13,0
8408a03ffffffff,8,0
8408a05ffffffff,20,0
8408a07ffffffff,9,0
8408a09ffffffff,9,0
8408a0bffffffff,12,0
8408a0dffffffff,11,0
8408a11ffffffff,8,0
8408a13ffffffff,5,0
8408a15ffffffff,4,0
8408a17ffffffff,6,0
8408a19ffffffff,7,0
8408a1bffffffff,8,0
8408a1dffffffff,9,0
8408a21ffffffff,37,0
8408a23ffffffff,17,0
8408a25ffffffff,37,0
8408a27ffffffff,38,0
8408a29ffffffff,38,0
8408a2bffffffff,18,0
8408a2dffffffff,36,0
8408a31ffffffff,13,1
8408a33ffffffff,13,0
8408a35ffffffff,14,0
8408a37ffffffff,13,0
8408a39ffffffff,12,0
8408a3bffffffff,8,0
8408a3dffffffff,14,0
8408a41ffffffff,80,0
8408a43ffffffff,47,0
8408a45ffffffff,188,0
8408a47ffffffff,29,0
8408a49ffffffff,75,0
8408a4bffffffff,57,0
8408a4dffffffff,102,0
8408a51ffffffff,23,0
8408a53ffffffff,7,0
8408a55ffffffff,17,0
8408a57ffffffff,11,0
8408a59ffffffff,55,0
8408a5bffffffff,28,0
8408a5dffffffff,58,0
8408a61ffffffff,38,0
8408a63ffffffff,35,0
8408a65ffffffff,15,1
8408a67ffffffff,32,0
8408a69ffffffff,112,0
8408a6bffffffff,42,0
8408a6dffffffff,62,0
8408a81ffffffff,12,0
8408a83ffffffff,6,0
8408a85ffffffff,16,0
8408a87ffffffff,14,0
8408a89ffffffff,8,0
8408a8bffffffff,2,0
8408a8dffffffff,11,0
8408a91ffffffff,3,0
8408a93ffffffff,4,0
8408a95ffffffff,7,0
8408a97ffffffff,10,0
8408a99ffffffff,6,0
8408a9bffffffff,6,0
8408a9dffffffff,3,0
8408aa1ffffffff,15,0
8408aa3ffffffff,23,0
8408aa5ffffffff,19,0
8408aa7ffffffff,32,0
8408aa9ffffffff,16,0
8408aabffffffff,18,0
8408aadffffffff,11,0
8408ab1ffffffff,13,0
8408ab3ffffffff,11,0
8408ab5ffffffff,25,0
8408ab7ffffffff,28,0
8408ab9ffffffff,8,0
8408abbffffffff,14,0
8408abdffffffff,14,0
8408ac1ffffffff,21,0
8408ac3ffffffff,18,0
8408ac5ffffffff,12,0
8408ac7ffffffff,12,0
8408ac9ffffffff,10,0
8408acbffffffff,21,0
8408acdffffffff,8,0
8408ad1ffffffff,5,0
8408ad3ffffffff,9,0
8408ad5ffffffff,7,0
8408ad7ffffffff,7,0
8408ad9ffffffff,12,0
8408adbffffffff,6,0
8408addffffffff,11,0
8408ae1ffffffff,16,0
8408ae3ffffffff,13,0
8408ae5ffffffff,16,0
8408ae7ffffffff,14,0
8408ae9ffffffff,9,0
8408aebffffffff,10,0
8408aedffffffff,13,0
8408b01ffffffff,56,0
8408b03ffffffff,56,0
8408b05ffffffff,31,0
8408b07ffffffff,25,0
8408b09ffffffff,48,0
8408b0bffffffff,50,0
8408b0dffffffff,58,0
8408b11ffffffff,35,0
8408b13ffffffff,43,0
8408b15ffffffff,51,0
8408b17ffffffff,56,0
8408b19ffffffff,25,0
8408b1bffffffff,34,0
8408b1dffffffff,49,0
8408b21ffffffff,98,3
8408b23ffffffff,101,2
8408b25ffffffff,92,7
8408b27ffffffff,93,3
8408b29ffffffff,77,1
8408b2bffffffff,80,0
8408b2dffffffff,104,3
8408b31ffffffff,104,0
8408b33ffffffff,114,0
8408b35ffffffff,106,3
8408b37ffffffff,103,0
8408b39ffffffff,36,0
8408b3bffffffff,72,0
8408b3dffffffff,105,0
8408b41ffffffff,53,0
8408b43ffffffff,37,0
8408b45ffffffff,67,0
8408b47ffffffff,60,0
8408b49ffffffff,58,0
8408b4bffffffff,48,0
8408b4dffffffff,77,0
8408b51ffffffff,17,0
8408b53ffffffff,23,0
8408b55ffffffff,15,0
8408b57ffffffff,11,0
8408b59ffffffff,27,0
8408b5bffffffff,29,0
8408b5dffffffff,21,0
8408b61ffffffff,39,1
8408b63ffffffff,39,0
8408b65ffffffff,62,0
8408b67ffffffff,75,0
8408b69ffffffff,66,0
8408b6bffffffff,59,0
8408b6dffffffff,48,0
8408c01ffffffff,3,0
8408c03ffffffff,9,0
8408c05ffffffff,10,0
8408c07ffffffff,16,0
8408c09ffffffff,3,0
8408c0bffffffff,5,0
8408c0dffffffff,5,0
8408c11ffffffff,16,0
8408c13ffffffff,7,0
8408c15ffffffff,13,0
