hex,count_good_aircraft,count_bad_aircraft
8418453ffffffff,236,0
8418455ffffffff,104,0
8418457ffffffff,177,0
8418459ffffffff,188,0
841845bffffffff,259,0
841845dffffffff,141,0
8418461ffffffff,107,0
8418463ffffffff,124,0
8418465ffffffff,61,0
8418467ffffffff,66,0
8418469ffffffff,97,0
841846bffffffff,182,0
841846dffffffff,66,0
8418481ffffffff,3,0
8418483ffffffff,78,0
8418485ffffffff,64,0
8418487ffffffff,19,0
8418489ffffffff,6,0
841848bffffffff,259,0
841848dffffffff,41,0
8418491ffffffff,209,0
8418493ffffffff,128,0
8418495ffffffff,383,0
8418497ffffffff,312,0
8418499ffffffff,209,1
841849bffffffff,118,0
841849dffffffff,413,0
84184a1ffffffff,29,0
84184a3ffffffff,73,0
84184a5ffffffff,267,0
84184a7ffffffff,130,0
84184a9ffffffff,79,0
84184abffffffff,116,0
84184adffffffff,267,0
84184b1ffffffff,196,1
84184b3ffffffff,467,1
84184b5ffffffff,163,0
84184b7ffffffff,246,1
84184b9ffffffff,35,0
84184bbffffffff,407,1
84184bdffffffff,103,0
84184c1ffffffff,6,0
84184c3ffffffff,17,0
84184c5ffffffff,59,0
84184c7ffffffff,8,0
84184c9ffffffff,16,0
84184cbffffffff,103,0
84184cdffffffff,19,0
84184d1ffffffff,322,0
84184d3ffffffff,113,0
84184d5ffffffff,312,1
84184d7ffffffff,342,2
84184d9ffffffff,376,1
84184dbffffffff,87,0
84184ddffffffff,391,0
84184e1ffffffff,176,0
84184e3ffffffff,84,0
84184e5ffffffff,194,0
84184e7ffffffff,152,0
84184e9ffffffff,182,0
84184ebffffffff,72,0
84184edffffffff,146,0
8418501ffffffff,31,0
8418503ffffffff,63,0
8418505ffffffff,1,0
8418507ffffffff,15,0
8418509ffffffff,36,0
841850bffffffff,28,0
841850dffffffff,62,0
8418511ffffffff,52,0
8418513ffffffff,59,0
8418515ffffffff,58,0
8418517ffffffff,53,0
8418519ffffffff,31,0
841851bffffffff,80,0
841851dffffffff,39,0
8418521ffffffff,74,0
8418523ffffffff,57,0
8418525ffffffff,11,0
8418527ffffffff,54,0
8418529ffffffff,43,0
841852bffffffff,15,0
841852dffffffff,40,0
8418531ffffffff,8,0
8418533ffffffff,45,0
8418535ffffffff,45,0
8418537ffffffff,32,0
8418539ffffffff,17,0
841853bffffffff,71,0
841853dffffffff,6,0
8418541ffffffff,10,0
8418543ffffffff,58,0
8418545ffffffff,36,0
8418547ffffffff,71,0
8418549ffffffff,16,0
841854bffffffff,51,0
841854dffffffff,14,0
8418551ffffffff,14,0
8418553ffffffff,28,0
8418555ffffffff,44,0
8418557ffffffff,38,0
8418559ffffffff,26,0
841855bffffffff,49,0
841855dffffffff,37,0
8418561ffffffff,68,0
8418563ffffffff,46,0
8418565ffffffff,40,0
8418567ffffffff,89,0
8418569ffffffff,1,0
841856bffffffff,64,0
841856dffffffff,46,0
8418581ffffffff,149,0
8418583ffffffff,165,0
8418585ffffffff,34,0
8418587ffffffff,130,0
8418589ffffffff,229,0
841858bffffffff,221,0
841858dffffffff,13,0
8418591ffffffff,66,0
8418593ffffffff,164,0
8418595ffffffff,71,0
8418597ffffffff,86,0
8418599ffffffff,65,0
841859bffffffff,150,0
841859dffffffff,42,0
84185a1ffffffff,90,0
84185a3ffffffff,124,0
84185a5ffffffff,25,0
84185a7ffffffff,29,0
84185a9ffffffff,121,0
84185abffffffff,125,0
84185adffffffff,22,0
84185b1ffffffff,168,0
84185b3ffffffff,211,0
84185b5ffffffff,115,0
84185b7ffffffff,33,0
84185b9ffffffff,175,0
84185bbffffffff,194,0
84185bdffffffff,135,0
84185c1ffffffff,30,0
84185c3ffffffff,184,0
84185c5ffffffff,84,0
84185c7ffffffff,13,0
84185c9ffffffff,88,0
84185cbffffffff,158,0
84185cdffffffff,58,0
84185d1ffffffff,47,0
84185d3ffffffff,85,0
84185d5ffffffff,174,0
84185d7ffffffff,41,0
84185d9ffffffff,101,0
84185dbffffffff,205,0
84185ddffffffff,102,0
84185e1ffffffff,46,0
84185e3ffffffff,124,0
84185e5ffffffff,26,0
84185e7ffffffff,9,0
84185e9ffffffff,36,0
84185ebffffffff,86,0
84185edffffffff,54,0
8418601ffffffff,158,0
8418603ffffffff,65,0
8418605ffffffff,246,0
8418607ffffffff,173,0
8418609ffffffff,76,0
841860bffffffff,75,0
841860dffffffff,206,0
8418611ffffffff,215,0
8418613ffffffff,220,0
8418615ffffffff,112,0
8418617ffffffff,214,0
8418619ffffffff,303,0
841861bffffffff,338,0
841861dffffffff,64,0
8418621ffffffff,153,0
8418623ffffffff,136,0
8418625ffffffff,147,0
8418627ffffffff,176,0
8418629ffffffff,187,0
841862bffffffff,142,0
841862dffffffff,203,0
8418631ffffffff,131,0
8418633ffffffff,178,0
8418635ffffffff,111,0
8418637ffffffff,153,0
8418639ffffffff,126,0
841863bffffffff,204,0
841863dffffffff,123,0
8418641ffffffff,41,0
8418643ffffffff,47,0
8418645ffffffff,207,0
8418647ffffffff,83,0
8418649ffffffff,251,0
841864bffffffff,155,0
841864dffffffff,154,0
8418651ffffffff,220,0
8418653ffffffff,378,0
8418655ffffffff,123,0
8418657ffffffff,151,0
8418659ffffffff,111,0
841865bffffffff,228,0
841865dffffffff,185,0
8418661ffffffff,196,0
8418663ffffffff,194,0
8418665ffffffff,60,0
8418667ffffffff,242,0
8418669ffffffff,185,0
841866bffffffff,209,0
841866dffffffff,142,0
8418681ffffffff,293,1
8418683ffffffff,366,0
8418685ffffffff,181,0
8418687ffffffff,353,0
8418689ffffffff,376,0
841868bffffffff,487,0
841868dffffffff,299,0
8418691ffffffff,262,0
8418693ffffffff,189,0
8418695ffffffff,346,2
8418697ffffffff,246,0
8418699ffffffff,164,0
841869bffffffff,63,0
841869dffffffff,368,0
84186a1ffffffff,112,0
84186a3ffffffff,112,1
84186a5ffffffff,169,0
84186a7ffffffff,56,0
84186a9ffffffff,162,0
84186abffffffff,197,1
84186adffffffff,216,0
84186b1ffffffff,404,0
84186b3ffffffff,411,0
84186b5ffffffff,339,0
84186b7ffffffff,405,0
84186b9ffffffff,303,0
84186bbffffffff,294,0
84186bdffffffff,457,0
84186c1ffffffff,487,0
84186c3ffffffff,358,0
84186c5ffffffff,192,0
84186c7ffffffff,374,0
84186c9ffffffff,338,0
84186cbffffffff,284,0
84186cdffffffff,420,0
84186d1ffffffff,142,0
84186d3ffffffff,96,0
84186d5ffffffff,428,0
84186d7ffffffff,265,0
84186d9ffffffff,102,0
84186dbffffffff,79,0
84186ddffffffff,302,0
84186e1ffffffff,242,0
84186e3ffffffff,111,0
84186e5ffffffff,270,0
84186e7ffffffff,278,0
84186e9ffffffff,201,0
84186ebffffffff,77,0
84186edffffffff,257,0
8418701ffffffff,72,0
8418703ffffffff,47,0
8418705ffffffff,41,0
8418707ffffffff,27,0
8418709ffffffff,71,0
841870bffffffff,57,0
841870dffffffff,88,0
8418711ffffffff,121,0
8418713ffffffff,164,0
8418715ffffffff,58,0
8418717ffffffff,92,0
8418719ffffffff,127,0
841871bffffffff,138,0
841871dffffffff,64,0
8418721ffffffff,20,0
8418723ffffffff,38,0
8418725ffffffff,32,0
8418727ffffffff,13,0
8418729ffffffff,50,0
841872bffffffff,45,0
841872dffffffff,54,0
8418731ffffffff,25,0
8418733ffffffff,35,0
8418735ffffffff,45,0
8418737ffffffff,29,0
8418739ffffffff,17,0
841873bffffffff,37,0
841873dffffffff,19,0
8418741ffffffff,76,0
8418743ffffffff,47,0
8418745ffffffff,52,0
8418747ffffffff,88,0
8418749ffffffff,81,0
841874bffffffff,94,0
841874dffffffff,47,0
8418751ffffffff,170,0
8418753ffffffff,146,0
8418755ffffffff,61,0
8418757ffffffff,168,0
8418759ffffffff,120,0
841875bffffffff,80,0
841875dffffffff,120,0
8418761ffffffff,74,0
8418763ffffffff,90,0
8418765ffffffff,39,0
8418767ffffffff,87,0
8418769ffffffff,51,0
841876bffffffff,92,0
841876dffffffff,52,0
8418c03ffffffff,3,0
8418c05ffffffff,1,0
8418c0bffffffff,6,0
8418c11ffffffff,4,0
8418c13ffffffff,7,0
8418c15ffffffff,16,0
8418c19ffffffff,20,0
8418c1bffffffff,3,0
8418c1dffffffff,32,0
8418c23ffffffff,1,0
8418c31ffffffff,11,0
8418c33ffffffff,18,0
8418c35ffffffff,5,0
8418c37ffffffff,1,0
8418c39ffffffff,6,0
8418c3bffffffff,16,0
8418c3dffffffff,3,0
8418c43ffffffff,1,0
8418c51ffffffff,10,0
8418c53ffffffff,32,0
8418c55ffffffff,6,0
8418c57ffffffff,14,0
8418c59ffffffff,2,0
8418c5bffffffff,12,0
8418c5dffffffff,7,0
8418c81ffffffff,5,0
8418c83ffffffff,15,0
8418c85ffffffff,2,0
8418c87ffffffff,16,0
8418c89ffffffff,10,0
8418c8bffffffff,6,0
8418c8dffffffff,12,0
8418c91ffffffff,18,0
8418c93ffffffff,13,0
8418c95ffffffff,12,0
8418c97ffffffff,14,0
8418c99ffffffff,34,0
8418c9bffffffff,29,0
8418c9dffffffff,20,0
8418ca1ffffffff,23,0
8418ca3ffffffff,15,0
8418ca5ffffffff,5,0
8418ca7ffffffff,6,0
8418ca9ffffffff,11,0
8418cabffffffff,17,0
8418cadffffffff,10,0
8418cb1ffffffff,3,0
8418cb3ffffffff,26,1
8418cb5ffffffff,9,0
8418cb7ffffffff,29,0
8418cb9ffffffff,8,0
8418cbbffffffff,4,0
8418cbdffffffff,8,0
8418cc1ffffffff,12,0
8418cc3ffffffff,18,0
8418cc5ffffffff,11,0
8418cc7ffffffff,17,0
8418cc9ffffffff,3,0
8418ccbffffffff,12,0
8418ccdffffffff,4,0
8418cd1ffffffff,33,0
8418cd3ffffffff,18,0
8418cd5ffffffff,15,0
8418cd7ffffffff,4,0
8418cd9ffffffff,38,0
8418cdbffffffff,36,0
8418cddffffffff,22,0
8418ce1ffffffff,17,0
8418ce3ffffffff,13,0
8418ce5ffffffff,10,0
8418ce7ffffffff,8,0
8418ce9ffffffff,1,0
8418cebffffffff,17,0
8418cedffffffff,4,0
8418d91ffffffff,7,0
8418d93ffffffff,9,0
8418d95ffffffff,5,0
8418d97ffffffff,5,0
8418d99ffffffff,9,0
8418d9bffffffff,4,0
8418d9dffffffff,5,0
8418da3ffffffff,1,0
8418da7ffffffff,1,0
8418dabffffffff,1,0
8418db1ffffffff,1,0
8418db3ffffffff,1,0
8418db9ffffffff,1,0
8418dbdffffffff,2,0
8418dcbffffffff,2,0
8418dd1ffffffff,4,0
8418dd3ffffffff,14,0
8418dd5ffffffff,1,0
8418dd7ffffffff,3,0
8418dd9ffffffff,13,0
8418ddbffffffff,15,0
8418dddffffffff,1,0
8418e01ffffffff,1,0
8418e03ffffffff,1,0
8418e07ffffffff,1,0
8418e09ffffffff,16,0
8418e0bffffffff,4,0
8418e0dffffffff,4,0
8418e11ffffffff,17,0
8418e13ffffffff,3,0
8418e15ffffffff,9,0
8418e19ffffffff,4,0
8418e1bffffffff,14,0
8418e1dffffffff,1,0
8418e35ffffffff,4,0
8418e37ffffffff,1,0
8418e39ffffffff,3,0
8418e3dffffffff,4,0
8418e41ffffffff,2,0
8418e43ffffffff,4,0
8418e45ffffffff,1,0
8418e47ffffffff,2,0
8418e49ffffffff,18,0
8418e4bffffffff,12,0
8418e4dffffffff,1,0
8418e51ffffffff,49,0
8418e53ffffffff,5,0
8418e55ffffffff,33,0
8418e57ffffffff,11,0
8418e59ffffffff,1,0
8418e5bffffffff,85,0
8418e5dffffffff,4,0
8418e6bffffffff,2,0
8418e81ffffffff,2,0
8418e83ffffffff,33,0
8418e85ffffffff,8,0
8418e87ffffffff,14,0
8418e89ffffffff,39,0
8418e8bffffffff,41,0
8418e8dffffffff,22,0
8418e91ffffffff,47,0
8418e93ffffffff,59,0
8418e95ffffffff,42,0
8418e97ffffffff,28,0
8418e99ffffffff,9,0
8418e9bffffffff,35,0
8418e9dffffffff,56,0
8418ea1ffffffff,6,0
8418ea3ffffffff,10,0
8418ea5ffffffff,14,0
8418ea7ffffffff,7,0
8418ea9ffffffff,16,0
8418eabffffffff,16,0
8418eadffffffff,38,0
8418eb1ffffffff,10,0
8418eb3ffffffff,32,0
8418eb5ffffffff,11,0
8418eb7ffffffff,14,0
8418eb9ffffffff,18,0
8418ebbffffffff,36,0
8418ebdffffffff,6,0
8418ec1ffffffff,49,0
8418ec3ffffffff,65,0
8418ec5ffffffff,9,0
8418ec7ffffffff,32,0
8418ec9ffffffff,42,0
8418ecbffffffff,74,0
8418ecdffffffff,1,0
8418ed3ffffffff,2,0
8418ed5ffffffff,43,0
8418ed7ffffffff,43,0
8418edbffffffff,22,0
8418eddffffffff,42,0
8418ee1ffffffff,14,0
8418ee3ffffffff,30,0
8418ee5ffffffff,8,0
8418ee7ffffffff,30,0
8418ee9ffffffff,9,0
8418eebffffffff,23,0
8418eedffffffff,4,0
8419001ffffffff,18,0
8419003ffffffff,23,0
8419005ffffffff,16,0
8419007ffffffff,16,0
8419009ffffffff,28,0
841900bffffffff,27,0
841900dffffffff,27,0
8419011ffffffff,34,0
8419013ffffffff,39,0
8419015ffffffff,16,0
8419017ffffffff,18,0
8419019ffffffff,7,0
841901bffffffff,10,0
841901dffffffff,30,0
8419021ffffffff,36,0
8419023ffffffff,36,0
8419025ffffffff,33,0
8419027ffffffff,3,0
8419029ffffffff,19,0
841902bffffffff,18,0
841902dffffffff,21,0
8419031ffffffff,38,0
8419033ffffffff,35,0
8419035ffffffff,30,0
8419037ffffffff,9,0
8419039ffffffff,23,0
841903bffffffff,21,0
841903dffffffff,39,0
8419041ffffffff,15,0
8419043ffffffff,12,0
8419045ffffffff,4,0
8419047ffffffff,27,0
8419049ffffffff,12,0
841904bffffffff,19,0
841904dffffffff,16,0
8419051ffffffff,12,0
8419053ffffffff,9,0
8419055ffffffff,7,0
8419057ffffffff,7,0
8419059ffffffff,11,0
841905bffffffff,13,0
841905dffffffff,16,0
8419061ffffffff,19,0
8419063ffffffff,15,0
8419065ffffffff,19,0
8419067ffffffff,24,0
8419069ffffffff,31,0
841906bffffffff,29,0
8419081ffffffff,55,0
8419083ffffffff,59,0
8419085ffffffff,45,0
8419087ffffffff,44,0
8419089ffffffff,34,0
841908bffffffff,47,0
841908dffffffff,40,0
8419091ffffffff,80,0
8419093ffffffff,179,0
8419095ffffffff,56,0
8419097ffffffff,57,0
8419099ffffffff,69,0
841909bffffffff,193,0
841909dffffffff,63,0
84190a1ffffffff,36,0
84190a3ffffffff,42,0
84190a5ffffffff,26,0
84190a7ffffffff,53,0
84190a9ffffffff,39,0
84190abffffffff,46,0
84190adffffffff,39,0
84190b1ffffffff,33,0
84190b3ffffffff,59,0
84190b5ffffffff,46,0
84190b7ffffffff,62,0
84190b9ffffffff,44,0
84190bbffffffff,47,0
84190bdffffffff,45,0
84190c1ffffffff,31,0
84190c3ffffffff,32,0
84190c5ffffffff,41,0
84190c7ffffffff,43,0
84190c9ffffffff,11,0
84190cbffffffff,19,0
84190cdffffffff,20,0
84190d1ffffffff,25,0
84190d3ffffffff,29,0
84190d5ffffffff,31,0
84190d7ffffffff,42,0
84190d9ffffffff,30,0
84190dbffffffff,29,0
84190ddffffffff,17,0
84190e1ffffffff,49,0
84190e3ffffffff,44,0
84190e5ffffffff,32,0
84190e7ffffffff,26,0
84190e9ffffffff,28,0
84190ebffffffff,34,0
84190edffffffff,35,0
8419101ffffffff,5,0
8419103ffffffff,6,0
8419109ffffffff,12,0
841910bffffffff,15,0
841910dffffffff,1,0
8419111ffffffff,7,0
8419113ffffffff,15,0
8419115ffffffff,8,0
8419117ffffffff,51,0
8419119ffffffff,10,0
841911bffffffff,6,0
841911dffffffff,10,0
8419131ffffffff,5,0
8419139ffffffff,1,0
841913bffffffff,45,0
8419141ffffffff,3,0
8419143ffffffff,16,0
8419147ffffffff,2,0
8419149ffffffff,1,0
841914bffffffff,11,0
8419151ffffffff,19,0
8419153ffffffff,31,0
8419155ffffffff,22,0
8419157ffffffff,24,0
8419159ffffffff,13,0
841915bffffffff,16,0
841915dffffffff,17,0
8419181ffffffff,65,0
8419183ffffffff,29,0
8419185ffffffff,55,0
8419187ffffffff,1,0
8419189ffffffff,12,0
841918bffffffff,71,0
841918dffffffff,16,0
8419191ffffffff,28,0
8419193ffffffff,29,0
8419195ffffffff,11,0
8419197ffffffff,21,0
8419199ffffffff,65,0
841919bffffffff,58,0
841919dffffffff,71,0
84191a3ffffffff,5,0
84191a9ffffffff,11,0
84191abffffffff,1,0
84191adffffffff,1,0
84191b1ffffffff,40,0
84191b3ffffffff,33,0
84191b5ffffffff,28,0
84191b7ffffffff,38,0
84191b9ffffffff,13,0
84191bbffffffff,28,0
84191bdffffffff,14,0
84191c1ffffffff,54,0
84191c3ffffffff,57,0
84191c5ffffffff,48,0
84191c7ffffffff,7,0
84191c9ffffffff,3,0
84191cbffffffff,8,0
84191cdffffffff,9,0
84191d1ffffffff,39,0
84191d3ffffffff,16,0
84191d5ffffffff,5,0
84191d7ffffffff,2,0
84191d9ffffffff,26,0
84191dbffffffff,58,0
84191ddffffffff,56,0
84191e1ffffffff,6,0
84191e3ffffffff,36,0
84191e5ffffffff,2,0
84191e7ffffffff,17,0
84191e9ffffffff,49,0
84191ebffffffff,15,0
84191edffffffff,5,0
8419201ffffffff,16,0
8419203ffffffff,10,0
8419205ffffffff,26,0
8419207ffffffff,19,0
8419209ffffffff,24,0
841920bffffffff,15,0
841920dffffffff,19,0
8419211ffffffff,12,0
8419213ffffffff,12,0
8419215ffffffff,10,0
8419217ffffffff,10,0
8419219ffffffff,12,0
841921bffffffff,8,0
841921dffffffff,9,0
8419221ffffffff,6,0
8419223ffffffff,3,0
8419225ffffffff,8,0
8419227ffffffff,12,0
8419229ffffffff,29,0
841922bffffffff,18,0
841922dffffffff,16,0
8419231ffffffff,10,0
8419233ffffffff,13,0
8419235ffffffff,3,0
8419237ffffffff,8,0
8419239ffffffff,12,0
841923bffffffff,10,0
841923dffffffff,12,0
8419241ffffffff,33,0
8419243ffffffff,16,0
8419245ffffffff,30,0
8419247ffffffff,16,0
8419249ffffffff,19,0
841924bffffffff,36,0
841924dffffffff,14,0
8419251ffffffff,22,0
8419253ffffffff,15,0
8419255ffffffff,19,0
8419257ffffffff,17,0
8419259ffffffff,42,0
841925bffffffff,15,0
841925dffffffff,28,0
8419261ffffffff,17,0
8419263ffffffff,27,0
8419265ffffffff,21,0
8419267ffffffff,29,0
8419269ffffffff,31,0
841926bffffffff,13,0
841926dffffffff,34,0
8419281ffffffff,10,0
8419283ffffffff,19,0
8419285ffffffff,10,0
8419287ffffffff,13,0
8419289ffffffff,16,0
841928bffffffff,15,0
841928dffffffff,4,0
8419291ffffffff,16,0
8419293ffffffff,41,0
8419295ffffffff,18,0
8419297ffffffff,10,0
8419299ffffffff,15,0
841929bffffffff,22,0
841929dffffffff,7,0
84192a1ffffffff,12,0
84192a3ffffffff,12,0
84192a5ffffffff,9,0
84192a7ffffffff,9,0
84192a9ffffffff,17,0
84192abffffffff,13,0
84192adffffffff,8,0
84192b1ffffffff,12,0
84192b3ffffffff,24,0
84192b5ffffffff,10,0
84192b7ffffffff,26,0
84192b9ffffffff,13,0
84192bbffffffff,13,0
84192bdffffffff,13,0
84192c1ffffffff,13,0
84192c3ffffffff,11,0
84192c5ffffffff,12,0
84192c7ffffffff,11,0
84192c9ffffffff,16,0
84192cbffffffff,16,0
84192cdffffffff,9,0
84192d1ffffffff,16,0
84192d3ffffffff,14,0
84192d5ffffffff,16,0
84192d7ffffffff,17,0
84192d9ffffffff,11,0
84192dbffffffff,14,0
84192ddffffffff,14,0
84192e1ffffffff,3,0
84192e3ffffffff,4,0
84192e5ffffffff,13,0
84192e7ffffffff,16,0
84192e9ffffffff,9,0
84192ebffffffff,10,0
84192edffffffff,5,0
8419301ffffffff,6,0
8419303ffffffff,19,0
8419305ffffffff,2,0
8419307ffffffff,36,0
8419309ffffffff,9,0
841930bffffffff,6,0
841930dffffffff,1,0
8419311ffffffff,13,0
8419313ffffffff,10,0
8419315ffffffff,44,0
8419317ffffffff,40,0
8419319ffffffff,12,0
841931bffffffff,13,0
841931dffffffff,5,0
8419323ffffffff,1,0
841932bffffffff,9,0
8419331ffffffff,5,0
8419333ffffffff,15,0
8419335ffffffff,12,0
8419337ffffffff,17,0
8419339ffffffff,35,0
841933bffffffff,1,0
841933dffffffff,5,0
8419343ffffffff,1,0
841934bffffffff,1,0
8419351ffffffff,22,0
8419353ffffffff,14,0
8419355ffffffff,20,0
8419357ffffffff,13,0
8419359ffffffff,1,0
841935bffffffff,18,0
841935dffffffff,4,0
8419401ffffffff,76,0
8419403ffffffff,179,0
8419405ffffffff,82,0
8419407ffffffff,185,0
8419409ffffffff,54,0
841940bffffffff,63,0
841940dffffffff,58,0
8419411ffffffff,228,0
8419413ffffffff,134,0
8419415ffffffff,209,0
8419417ffffffff,62,0
8419419ffffffff,215,0
841941bffffffff,245,0
841941dffffffff,200,0
8419421ffffffff,306,1
8419423ffffffff,378,1
8419425ffffffff,409,0
8419427ffffffff,558,1
8419429ffffffff,46,0
841942bffffffff,177,0
841942dffffffff,173,0
8419431ffffffff,125,1
8419433ffffffff,218,0
8419435ffffffff,356,1
8419437ffffffff,397,0
8419439ffffffff,227,0
841943bffffffff,35,0
841943dffffffff,244,0
8419441ffffffff,16,0
8419443ffffffff,74,0
8419445ffffffff,29,0
8419447ffffffff,62,0
8419449ffffffff,15,0
841944bffffffff,28,0
841944dffffffff,17,0
8419451ffffffff,68,0
8419453ffffffff,106,0
8419455ffffffff,46,0
8419457ffffffff,74,0
8419459ffffffff,36,0
841945bffffffff,88,0
841945dffffffff,72,0
8419461ffffffff,57,0
8419463ffffffff,58,0
8419465ffffffff,118,0
8419467ffffffff,61,0
8419469ffffffff,64,0
841946bffffffff,64,0
841946dffffffff,116,0
8419481ffffffff,346,0
8419483ffffffff,159,0
8419485ffffffff,488,0
8419487ffffffff,282,0
8419489ffffffff,474,1
841948bffffffff,228,1
841948dffffffff,452,0
8419491ffffffff,327,0
8419493ffffffff,469,0
8419495ffffffff,268,0
8419497ffffffff,532,0
8419499ffffffff,349,0
841949bffffffff,369,0
841949dffffffff,46,0
84194a1ffffffff,457,0
84194a3ffffffff,276,0
84194a5ffffffff,733,0
84194a7ffffffff,398,0
84194a9ffffffff,649,0
84194abffffffff,334,0
84194adffffffff,1081,0
84194b1ffffffff,185,0
84194b3ffffffff,272,0
84194b5ffffffff,300,0
84194b7ffffffff,177,0
84194b9ffffffff,276,0
84194bbffffffff,198,0
84194bdffffffff,259,0
84194c1ffffffff,329,0
84194c3ffffffff,365,0
84194c5ffffffff,312,0
84194c7ffffffff,427,1
84194c9ffffffff,266,0
84194cbffffffff,271,0
84194cdffffffff,190,0
84194d1ffffffff,567,0
84194d3ffffffff,500,0
84194d5ffffffff,481,0
84194d7ffffffff,238,0
84194d9ffffffff,466,0
84194dbffffffff,761,0
84194ddffffffff,312,0
84194e1ffffffff,588,1
84194e3ffffffff,590,1
84194e5ffffffff,569,0
84194e7ffffffff,852,0
84194e9ffffffff,341,1
84194ebffffffff,464,2
84194edffffffff,260,0
8419501ffffffff,74,0
8419503ffffffff,141,0
8419505ffffffff,113,0
8419507ffffffff,140,0
8419509ffffffff,55,0
841950bffffffff,61,0
841950dffffffff,47,0
8419511ffffffff,371,0
8419513ffffffff,393,0
8419515ffffffff,322,0
8419517ffffffff,279,0
8419519ffffffff,300,0
841951bffffffff,615,0
841951dffffffff,170,0
8419521ffffffff,111,0
8419523ffffffff,119,0
8419525ffffffff,36,0
8419527ffffffff,157,0
8419529ffffffff,159,0
841952bffffffff,148,0
841952dffffffff,143,0
8419531ffffffff,286,0
8419533ffffffff,36,0
8419535ffffffff,331,0
8419537ffffffff,103,0
8419539ffffffff,258,0
841953bffffffff,270,0
841953dffffffff,119,0
8419541ffffffff,217,0
8419543ffffffff,209,0
8419545ffffffff,148,1
8419547ffffffff,89,0
8419549ffffffff,181,0
841954bffffffff,176,0
841954dffffffff,219,0
8419551ffffffff,195,0
8419553ffffffff,228,0
8419555ffffffff,172,0
8419557ffffffff,140,0
8419559ffffffff,90,0
841955bffffffff,125,0
841955dffffffff,198,0
8419561ffffffff,62,0
8419563ffffffff,111,0
8419565ffffffff,38,0
8419567ffffffff,91,0
8419569ffffffff,86,0
841956bffffffff,89,0
841956dffffffff,48,0
8419581ffffffff,260,0
8419583ffffffff,182,0
8419585ffffffff,275,0
8419587ffffffff,240,0
8419589ffffffff,117,0
841958bffffffff,281,0
841958dffffffff,192,0
8419591ffffffff,338,0
8419593ffffffff,232,0
8419595ffffffff,99,0
8419597ffffffff,243,0
8419599ffffffff,544,0
841959bffffffff,379,0
841959dffffffff,186,0
84195a1ffffffff,118,0
84195a3ffffffff,48,0
84195a5ffffffff,115,0
84195a7ffffffff,54,0
84195a9ffffffff,164,0
84195abffffffff,173,0
84195adffffffff,117,0
84195b1ffffffff,175,0
84195b3ffffffff,21,0
84195b5ffffffff,152,0
84195b7ffffffff,177,0
84195b9ffffffff,84,0
84195bbffffffff,85,0
84195bdffffffff,159,0
84195c1ffffffff,420,0
84195c3ffffffff,395,0
84195c5ffffffff,231,0
84195c7ffffffff,103,0
84195c9ffffffff,412,0
84195cbffffffff,370,0
84195cdffffffff,398,0
84195d1ffffffff,532,1
84195d3ffffffff,983,0
84195d5ffffffff,304,1
84195d7ffffffff,513,0
84195d9ffffffff,460,0
84195dbffffffff,812,1
84195ddffffffff,423,0
84195e1ffffffff,87,0
84195e3ffffffff,220,0
84195e5ffffffff,77,0
84195e7ffffffff,145,0
84195e9ffffffff,125,0
84195ebffffffff,135,0
84195edffffffff,31,0
8419601ffffffff,8,0
8419603ffffffff,20,0
8419605ffffffff,50,0
8419607ffffffff,49,0
8419609ffffffff,9,0
841960bffffffff,9,0
841960dffffffff,19,0
8419611ffffffff,93,0
8419613ffffffff,59,0
8419615ffffffff,33,0
8419617ffffffff,93,0
8419619ffffffff,82,0
841961bffffffff,16,0
841961dffffffff,64,0
8419621ffffffff,15,0
8419623ffffffff,8,0
8419625ffffffff,17,0
8419627ffffffff,18,0
8419629ffffffff,43,0
841962bffffffff,24,0
841962dffffffff,19,0
8419631ffffffff,35,0
8419633ffffffff,32,0
8419635ffffffff,18,0
8419637ffffffff,36,0
8419639ffffffff,62,0
841963bffffffff,60,0
841963dffffffff,21,0
8419641ffffffff,6,0
8419643ffffffff,11,0
8419645ffffffff,5,0
8419647ffffffff,14,0
8419649ffffffff,16,0
841964bffffffff,22,0
841964dffffffff,13,0
8419651ffffffff,60,0
8419653ffffffff,69,0
8419655ffffffff,19,0
8419657ffffffff,69,0
8419659ffffffff,37,0
841965bffffffff,72,0
841965dffffffff,30,0
8419661ffffffff,19,0
8419663ffffffff,40,0
8419665ffffffff,37,0
8419667ffffffff,36,0
8419669ffffffff,13,0
841966bffffffff,9,0
841966dffffffff,26,0
8419681ffffffff,144,0
8419683ffffffff,573,0
8419685ffffffff,189,0
8419687ffffffff,326,0
8419689ffffffff,67,0
841968bffffffff,195,0
841968dffffffff,57,0
8419691ffffffff,481,0
8419693ffffffff,332,0
8419695ffffffff,709,0
8419697ffffffff,501,0
8419699ffffffff,438,0
841969bffffffff,379,0
841969dffffffff,474,0
84196a1ffffffff,220,0
84196a3ffffffff,276,0
84196a5ffffffff,230,0
84196a7ffffffff,184,0
84196a9ffffffff,167,0
84196abffffffff,222,1
84196adffffffff,130,0
84196b1ffffffff,364,0
84196b3ffffffff,296,0
84196b5ffffffff,275,0
84196b7ffffffff,183,0
84196b9ffffffff,515,0
84196bbffffffff,504,0
84196bdffffffff,325,0
84196c1ffffffff,30,0
84196c3ffffffff,40,0
84196c5ffffffff,24,0
